zone,label,non_null,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
808708201,,2,0,81.30093384,132.5817413,51.28080746,106.9413376,106.9413376,25.64040375,657.4303043,0.23976139,213.8826752,213.8826752
808708206,,778,0,0,106.8664322,106.8664322,51.96938475,51.96938475,13.84658072,191.7277978,0.266437265,40432.18134,40432.18134
808708207,,13,0,55.46744919,89.79316711,34.32571792,79.77006971,79.77006971,9.297748631,86.44812961,0.116556857,1037.010906,1037.010906
808708208,,16,0,38.75847244,67.78678131,29.02830887,48.41088057,48.41088057,10.5566687,111.443254,0.218063968,774.5740891,774.5740891
808709001,,1161,0,0,166.1176758,166.1176758,69.19390167,69.19390167,57.96245786,3359.646521,0.837681594,80334.11983,80334.11983
808709004,,2,0,0,0,0,0,0,0,0,0,0,0
808709006,,10528,0,0,256.9639587,256.9639587,26.95021793,26.95021793,37.85088251,1432.689307,1.404474079,283731.8943,283731.8943
808709007,,8951,0,0,104.5005875,104.5005875,1.482425347,1.482425347,10.91585171,119.1558185,7.363508539,13269.18929,13269.18929
808709008,,458,0,0,85.53792572,85.53792572,7.514307763,7.514307763,20.78704088,432.1010687,2.766328122,3441.552956,3441.552956
808709101,,446,0,0,145.8303833,145.8303833,66.27121756,66.27121756,46.85814126,2251.612699,0.711820367,30441.65649,30441.65649
808709104,,1712,0,0,121.5499115,121.5499115,66.01966935,66.01966935,35.19788031,1238.890778,0.533142329,113025.6739,113025.6739
808709106,,151750,0,0,279.3765564,279.3765564,64.9570253,64.9570253,33.44936727,1127.015512,0.514111541,9299826.694,9299826.694
808709107,,16482,0,0,256.7833557,256.7833557,78.06493195,78.06493195,29.72731912,947.4568768,0.374293363,1415058.677,1415058.677
808709108,,6212,0,0,124.1140289,124.1140289,58.01421366,58.01421366,16.14029018,272.0305268,0.293887014,305733.5393,305733.5393
808709201,,24,0,0,155.8861694,155.8861694,64.64189275,64.64189275,66.02761646,4359.646135,1.02143693,1551.405426,1551.405426
808709204,,7,0,62.33493042,112.9414673,50.60653688,86.86641584,86.86641584,19.32684132,373.5267954,0.222489222,608.0649109,608.0649109
808709206,,8621,0,0,263.6357727,263.6357727,76.62095865,76.62095865,30.46904271,928.3625636,0.397659377,660549.2845,660549.2845
808709207,,544,0,0,204.9897766,204.9897766,77.07794256,77.07794256,27.54991531,758.9978336,0.357429303,41930.40075,41930.40075
808709208,,216,0,39.48071671,207.6636047,168.182888,78.10840148,78.10840148,24.8220841,616.1358589,0.317790194,16871.41472,16871.41472
808709801,,73,0,0,101.8261719,101.8261719,62.7350721,62.7350721,27.40472827,751.0191316,0.436832658,4579.660263,4579.660263
808709804,,22,0,0,96.57054138,96.57054138,59.51978753,59.51978753,34.20054309,1169.677148,0.57460795,1309.435326,1309.435326
808709806,,170259,0,0,245.007843,245.007843,49.63044433,49.63044433,12.78717995,163.5119711,0.257647904,8450029.822,8450029.822
808709807,,579,0,0,108.1852264,108.1852264,68.41431488,68.41431488,19.24621823,370.416916,0.281318585,39611.88831,39611.88831
808709808,,6008,0,0,212.7264099,212.7264099,44.41032565,44.41032565,13.3302081,177.694448,0.300160107,266817.2365,266817.2365
808709901,,90,0,0,145.8303833,145.8303833,74.8359386,74.8359386,33.98821583,1155.198815,0.454169701,6735.234474,6735.234474
808709904,,100,0,52.97109985,85.06064606,32.08954621,70.91910248,70.91910248,7.274618266,52.92007092,0.102576288,7091.910248,7091.910248
808709906,,1201009,0,0,293.4469604,293.4469604,55.15235076,55.15235076,14.39525835,207.223463,0.261008972,66238469.63,66238469.63
808709907,,1445,0,0,164.9212341,164.9212341,74.66421136,74.66421136,16.97691107,288.2155093,0.227376822,107889.7854,107889.7854
808709908,,13211,0,0,220.3013,220.3013,54.27434745,54.27434745,19.1004358,364.8266478,0.351923822,717018.4042,717018.4042
808901001,,1238,0,32.78959656,51.69133759,18.90174103,40.69688273,40.69688273,2.671953371,7.139334817,0.065654989,50382.74082,50382.74082
808901005,,25,0,41.32746506,47.98540115,6.65793609,44.26439651,44.26439651,1.884441791,3.551120863,0.042572404,1106.609913,1106.609913
808901006,,34043,0,0,90.47154999,90.47154999,42.6737651,42.6737651,3.98782076,15.90271442,0.093449002,1452742.985,1452742.985
808901007,,46,0,42.43996429,84.63868713,42.19872284,64.9452066,64.9452066,10.93008073,119.4666648,0.168296958,2987.479504,2987.479504
808901008,,8266,0,35.05028534,86.81394959,51.76366425,43.17515991,43.17515991,2.806226901,7.874909422,0.064996329,356885.8718,356885.8718
808901010,,10636,0,35.53851318,62.55155563,27.01304245,44.33579496,44.33579496,3.731570048,13.92461502,0.08416608,471555.5152,471555.5152
808903001,,163,0,36.03334808,57.63336945,21.60002137,44.94642419,44.94642419,5.111678054,26.12925253,0.113728247,7326.267143,7326.267143
808903002,,1,0,48.71245575,48.71245575,0,48.71245575,48.71245575,0,0,0,48.71245575,48.71245575
808903005,,14,0,40.77246857,52.85425568,12.08178711,49.4161644,49.4161644,2.640557365,6.972543197,0.053435093,691.8263016,691.8263016
808903006,,11968,0,0,90.71717072,90.71717072,45.78820412,45.78820412,6.72540297,45.23104511,0.146880689,547993.2269,547993.2269
808903007,,97,0,40.01863861,94.17617798,54.15753937,57.41141168,57.41141168,8.635234401,74.56727317,0.150409721,5568.906933,5568.906933
808903008,,1719,0,0,80.72993469,80.72993469,44.54416225,44.54416225,7.518762246,56.53178571,0.168793437,76571.4149,76571.4149
808903010,,5624,0,0,62.9249382,62.9249382,46.97197467,46.97197467,3.964246792,15.71525262,0.084396,264170.3855,264170.3855
808904001,,11980,0,32.78959656,94.65805054,61.86845398,42.9004675,42.9004675,3.737758944,13.97084193,0.087126299,513947.6007,513947.6007
808904002,,243,0,42.08194351,57.00133133,14.91938782,47.12488025,47.12488025,3.576421907,12.79079366,0.075892435,11451.3459,11451.3459
808904005,,717,0,0,69.40794373,69.40794373,51.94158328,51.94158328,6.899576106,47.60415044,0.132833381,37242.11522,37242.11522
808904006,,1653972,0,0,120.3602448,120.3602448,44.36020039,44.36020039,4.409347579,19.44234607,0.09939873,73370529.35,73370529.35
808904007,,2120,0,0,97.47374725,97.47374725,57.91916483,57.91916483,9.840470273,96.83485519,0.169900072,122788.6294,122788.6294
808904008,,518723,0,0,106.4515381,106.4515381,43.99340635,43.99340635,3.807416346,14.49641923,0.086545159,22820391.72,22820391.72
808904010,,713195,0,0,78.12556458,78.12556458,44.97451564,44.97451564,3.327520302,11.07239136,0.073986796,32075599.68,32075599.68
808905001,,27,0,41.81063461,57.63336945,15.82273484,49.6495196,49.6495196,4.787086312,22.91619536,0.096417576,1340.537029,1340.537029
808905002,,13,0,46.45796967,59.00234985,12.54438018,52.32129816,52.32129816,3.889211978,15.12596981,0.074333247,680.1768761,680.1768761
808905005,,6,0,48.51569366,53.42662811,4.91093445,50.17103386,50.17103386,1.849890886,3.422096291,0.036871692,301.0262032,301.0262032
808905006,,18722,0,0,87.41317749,87.41317749,50.70091427,50.70091427,6.296442833,39.64519234,0.124187954,949222.517,949222.517
808905007,,150,0,48.20371246,97.47374725,49.27003479,59.72013227,59.72013227,7.720997172,59.61379732,0.129286337,8958.01984,8958.01984
808905008,,3697,0,0,91.6523056,91.6523056,50.74751789,50.74751789,4.995996964,24.95998566,0.098448105,187613.5736,187613.5736
808905010,,6319,0,0,78.12556458,78.12556458,48.99731622,48.99731622,4.397122419,19.33468557,0.089742107,309614.0412,309614.0412
808906001,,34,0,41.69565582,49.41829681,7.72264099,45.92602595,45.92602595,2.128312305,4.529713268,0.046342183,1561.484882,1561.484882
808906002,,31,0,42.08194351,60.41699219,18.33504868,48.36597492,48.36597492,4.995213586,24.95215877,0.103279498,1499.345222,1499.345222
808906006,,5042,0,0,90.71717072,90.71717072,49.7965832,49.7965832,5.896541897,34.76920634,0.11841258,251074.3725,251074.3725
808906007,,5,0,61.96121216,73.47660828,11.51539612,67.97635422,67.97635422,4.373130621,19.12427143,0.064333115,339.8817711,339.8817711
808906008,,984,0,40.2325058,87.13274384,46.90023804,50.6016729,50.6016729,6.589816516,43.42568172,0.130229222,49792.04613,49792.04613
808906010,,2945,0,40.78304672,79.28368378,38.50063706,49.26799622,49.26799622,4.803079774,23.06957532,0.097488839,145094.2489,145094.2489
808908106,,131,0,42.52037811,83.08551788,40.56513977,53.45074058,53.45074058,6.346754299,40.28129013,0.11874025,7002.047016,7002.047016
808908108,,38,0,43.83998871,76.77851868,32.93852997,51.85950811,51.85950811,6.363899418,40.49921581,0.122714226,1970.661308,1970.661308
808908110,,17,0,46.83563232,64.36207581,17.52644349,54.39450522,54.39450522,6.062844805,36.75808713,0.111460611,924.7065887,924.7065887
808908201,,20,0,41.81063461,57.63336945,15.82273484,45.89765129,45.89765129,3.310525706,10.95958045,0.072128434,917.9530258,917.9530258
808908202,,25,0,42.08194351,63.41963959,21.33769608,50.79836502,50.79836502,7.034638392,49.48613731,0.138481591,1269.959126,1269.959126
808908205,,2,0,51.38011932,59.5150032,8.13488388,55.44756126,55.44756126,4.06744194,16.54408394,0.073356553,110.8951225,110.8951225
808908206,,11451,0,0,99.31221771,99.31221771,51.53552568,51.53552568,6.429099988,41.33332666,0.124750837,590133.3046,590133.3046
808908207,,26,0,0,82.29055023,82.29055023,63.07104536,63.07104536,20.3541163,414.2900504,0.322717282,1639.847179,1639.847179
808908208,,3657,0,40.2325058,87.13274384,46.90023804,50.88613711,50.88613711,5.734421776,32.8835931,0.112691238,186090.6034,186090.6034
808908210,,2631,0,0,79.28368378,79.28368378,51.77025903,51.77025903,5.839692263,34.10200573,0.112800136,136207.5515,136207.5515
808909001,,982,0,0,128.9810486,128.9810486,45.59001351,45.59001351,29.94179571,896.5111303,0.656762159,44769.39327,44769.39327
808909005,,11,0,0,73.12963104,73.12963104,35.83091042,35.83091042,32.82402609,1077.416689,0.916081275,394.1400146,394.1400146
808909006,,6211,0,0,140.3390503,140.3390503,53.33802943,53.33802943,42.4001294,1797.770973,0.794932431,331282.5008,331282.5008
808909007,,227,0,0,198.3431244,198.3431244,69.09822985,69.09822985,70.97978905,5038.130454,1.027230208,15685.29818,15685.29818
808909008,,2159,0,0,184.6438599,184.6438599,34.28032857,34.28032857,44.12536467,1947.047808,1.287191999,74011.22938,74011.22938
808909010,,44,0,0,70.40686798,70.40686798,41.90674574,41.90674574,22.01923128,484.8465461,0.525434053,1843.896812,1843.896812
808909101,,2538,0,0,129.5769806,129.5769806,62.29550348,62.29550348,26.15309565,805.9622416,0.40300481,178179.1314,178179.1314
808909102,,14,0,43.15296555,53.27212524,10.11915969,48.22110499,48.22110499,1.817210855,6.60451058,0.038165372,667.8117332,667.8117332
808909105,,1794,0,0,95.0949173,95.0949173,58.32151871,58.32151871,16.84900366,295.8676647,0.28684777,109002.3336,109002.3336
808909106,,126129,0,0,140.3390503,140.3390503,54.02705723,54.02705723,16.49100017,276.2637514,0.305366669,6793099.534,6793099.534
808909107,,3037,0,0,155.7673645,155.7673645,64.02045431,64.02045431,22.47116591,555.0707423,0.349314586,197313.0261,197313.0261
808909108,,12939,0,0,155.7804871,155.7804871,51.77626318,51.77626318,14.30836885,204.7418784,0.27680286,646710.8913,646710.8913
808909110,,28557,0,0,76.94993591,76.94993591,45.27767583,45.27767583,4.50198142,20.58348824,0.09961725,1310317.299,1310317.299
808909201,,214,0,0,102.7673569,102.7673569,59.70813482,59.70813482,21.51545592,462.9148435,0.360343795,12777.54085,12777.54085
808909205,,562,0,0,73.74893188,73.74893188,57.14852689,57.14852689,10.81904247,117.0516799,0.189314459,32117.47211,32117.47211
808909206,,25979,0,0,138.8798981,138.8798981,55.80735592,55.80735592,14.45336095,208.8996429,0.258986664,1449819.299,1449819.299
808909207,,1554,0,0,100.3118591,100.3118591,66.25173922,66.25173922,18.70299384,349.8019786,0.28230193,102955.2028,102955.2028
808909208,,1402,0,0,106.4515381,106.4515381,60.1955882,60.1955882,19.04461526,362.6973703,0.316378921,84394.21466,84394.21466
808909210,,647,0,0,76.94993591,76.94993591,46.99587467,46.99587467,9.758946775,95.23704215,0.207655392,30406.33091,30406.33091
808909801,,216,0,36.93984604,83.66658783,46.72674179,46.47406778,46.47406778,8.476204824,71.84604822,0.182385688,10038.39864,10038.39864
808909805,,81,0,38.4341011,78.40494537,39.97084427,52.06190745,52.06190745,8.795404071,77.35913277,0.168941257,4217.014503,4217.014503
808909806,,81164,0,0,103.8698959,103.8698959,50.12538098,50.12538098,10.57049552,111.7353755,0.210881101,4068376.422,4068376.422
808909807,,528,0,0,100.3118591,100.3118591,63.5957227,63.5957227,11.8901205,141.3749656,0.186964154,33578.54158,33578.54158
808909808,,7908,0,0,92.77204895,92.77204895,43.23057578,43.23057578,5.546733252,30.76624977,0.128305792,341867.3933,341867.3933
808909810,,2874,0,35.5941391,55.20745087,19.61331177,43.92814685,43.92814685,2.749930785,7.562119323,0.062600655,126249.494,126249.494
808909901,,238,0,35.55122375,92.17284393,56.62162018,47.80233261,47.80233261,12.62293672,159.3385314,0.264065288,11376.95516,11376.95516
808909905,,238,0,0,67.641922,67.641922,53.48733586,53.48733586,7.867339664,61.89503338,0.147087895,12729.98594,12729.98594
808909906,,312575,0,0,265.5509644,265.5509644,60.37262602,60.37262602,8.771856156,76.94546042,0.145295256,18870973.58,18870973.58
808909907,,694,0,0,94.17617798,94.17617798,60.75218639,60.75218639,10.20283554,104.097853,0.167941866,42162.01735,42162.01735
808909908,,1355,0,0,94.15192413,94.15192413,56.53586067,56.53586067,11.12785303,123.829113,0.196828224,76606.09121,76606.09121
808909910,,263,0,39.32839203,59.04578781,19.71739578,46.28324805,46.28324805,3.745950708,14.03214671,0.080935346,12172.49424,12172.49424
809101001,,3555,0,60.79660797,343.8185425,283.0219345,151.5818795,151.5818795,53.24796237,2835.345497,0.351281846,538873.5815,538873.5815
809101004,,21,0,147.740509,233.8423767,86.1018677,217.8665699,217.8665699,17.94834885,322.1432265,0.082382299,4575.197968,4575.197968
809101006,,13997,0,0,404.1325073,404.1325073,171.3807916,171.3807916,50.40742873,2540.908871,0.294125312,2398816.94,2398816.94
809101007,,96,0,65.94947815,144.8138733,78.86439515,102.9714931,102.9714931,16.6529129,277.3195082,0.161723526,9885.263336,9885.263336
809101008,,182,0,129.4701691,316.1290894,186.6589203,198.6420557,198.6420557,43.89304081,1926.599031,0.220965498,36152.85414,36152.85414
809101010,,68905,0,0,401.0061951,401.0061951,180.5325378,180.5325378,38.41413015,1475.645395,0.212782309,12439594.52,12439594.52
809101011,,48136,0,0,430.8533325,430.8533325,186.8053708,186.8053708,48.62403317,2364.296601,0.26029248,8992063.326,8992063.326
809101012,,860,0,0,194.3964539,194.3964539,49.57479078,49.57479078,60.79970887,3696.604598,1.226423913,42634.32007,42634.32007
809102001,,1129,0,120.4215851,343.8185425,223.3969574,190.4778554,190.4778554,32.13318291,1032.541444,0.168697736,215049.4987,215049.4987
809102006,,2310,0,81.65431213,357.8217163,276.1674042,187.6231938,187.6231938,30.44471429,926.8806279,0.162265196,433409.5778,433409.5778
809102008,,149,0,147.1894379,224.8315125,77.6420746,177.8031154,177.8031154,24.86681051,618.3582651,0.139855876,26492.6642,26492.6642
809102010,,15758,0,83.89000702,377.7068787,293.8168717,178.8490222,178.8490222,31.81836431,1012.408307,0.17790628,2818302.893,2818302.893
809102011,,16785,0,105.1539917,355.3981018,250.2441101,177.2179468,177.2179468,29.44548225,867.0364247,0.166154065,2974603.237,2974603.237
809103001,,1341,0,60.15036011,110.5149307,50.36457059,76.12916929,76.12916929,9.855526043,97.13139358,0.129457948,102089.216,102089.216
809103006,,1220,0,54.5054512,254.6818085,200.1763573,78.77243763,78.77243763,13.93298419,194.1280484,0.176876387,96102.37391,96102.37391
809103007,,91,0,56.82566452,105.058609,48.23294448,76.92253574,76.92253574,10.72087572,114.9371762,0.139372365,6999.950752,6999.950752
809103012,,5,0,92.06824493,103.2784805,11.21023557,96.14069672,96.14069672,3.867074893,14.95426823,0.04022308,480.7034836,480.7034836
809104001,,438,0,65.06544495,189.3800659,124.314621,92.60798359,92.60798359,26.04865235,678.5322892,0.28127869,40562.29681,40562.29681
809104006,,14354,0,0,274.9689636,274.9689636,127.6960932,127.6960932,28.8594012,832.8650375,0.226000659,1832949.722,1832949.722
809104007,,314,0,68.20452881,142.7144318,74.50990299,92.92421897,92.92421897,12.66267741,160.3433992,0.13626886,29178.20476,29178.20476
809104008,,127,0,94.72155762,135.1159363,40.39437868,117.4298903,117.4298903,11.55981152,133.6292423,0.098440112,14913.59606,14913.59606
809104010,,1283,0,78.8752594,280.8547058,201.9794464,139.9830538,139.9830538,29.76560566,885.9912801,0.212637208,179598.258,179598.258
809104011,,120,0,124.7704315,353.0772705,228.306839,156.8479493,156.8479493,28.2194269,796.3360547,0.179915817,18821.75391,18821.75391
809104012,,201,0,0,189.239563,189.239563,91.77748784,91.77748784,36.58259701,1338.286404,0.398600985,18447.27505,18447.27505
809105001,,10800,0,58.93761063,227.1331787,168.1955681,104.4998203,104.4998203,34.13573289,1165.24826,0.326658293,1128598.059,1128598.059
809105004,,66,0,130.358139,228.5230713,98.1649323,176.59603,176.59603,23.39962321,547.5423665,0.132503676,11655.33798,11655.33798
809105006,,172765,0,0,352.855957,352.855957,130.7396803,130.7396803,29.48819444,869.5536114,0.225548926,22587240.87,22587240.87
809105007,,6466,0,48.11765289,189.9181671,141.8005142,109.3116708,109.3116708,28.07491915,788.2010854,0.256833684,706809.2633,706809.2633
809105008,,52,0,83.77155304,224.8315125,141.0599595,98.40765777,98.40765777,19.82108842,392.8755462,0.20141815,5117.198204,5117.198204
809105010,,23334,0,78.8752594,305.7854309,226.9101715,143.8163946,143.8163946,22.32267119,498.3016491,0.155216457,3355811.751,3355811.751
809105011,,2324,0,116.555748,363.7860718,247.2303238,162.7069682,162.7069682,26.45838407,700.0460878,0.162613712,378130.9941,378130.9941
809105012,,1300,0,0,189.239563,189.239563,96.03734881,96.03734881,25.12597852,631.3147964,0.261627157,124848.5535,124848.5535
809107001,,857,0,66.14425659,221.38237,155.2381134,129.2053685,129.2053685,31.48582074,991.3569075,0.243688177,110729.0008,110729.0008
809107004,,28,0,130.358139,233.8423767,103.4842377,176.9792077,176.9792077,28.55180149,815.2053684,0.161328564,4955.417816,4955.417816
809107006,,25997,0,0,352.855957,352.855957,142.6885044,142.6885044,25.76719394,663.9482837,0.180583531,3709473.048,3709473.048
